id,kmeans_basicos,kmeans_superficie,kmeans_metroscubiertos,kmeans_fechas,kmeans_latlng
230636,1,2,3,4,0
148725,5,6,2,2,0
29092,5,4,4,6,0
58741,3,6,2,2,0
34152,3,3,3,6,0
33783,1,2,3,7,0
242471,5,0,4,4,0
295209,1,1,5,10,0
114456,1,3,3,6,5
188069,2,4,4,1,6
210515,0,5,5,9,0
15029,5,6,2,4,6
179515,0,1,2,5,6
145281,3,1,0,3,7
160399,1,1,0,10,6
3009,3,5,0,7,6
15216,2,4,4,10,0
215834,3,1,0,1,5
180418,2,6,2,8,3
46250,1,5,5,6,0
41777,5,4,4,2,0
109863,0,7,2,0,0
255083,2,4,4,8,6
179971,5,0,1,6,6
226921,2,4,1,2,6
152756,5,0,4,2,6
320,3,7,2,3,7
269279,2,7,1,6,0
83291,2,0,4,2,0
192458,0,4,1,2,0
89312,5,6,2,1,0
11984,2,7,2,2,6
189323,2,0,4,10,0
90417,5,6,2,4,7
175982,5,6,2,3,6
183622,5,6,2,8,0
254292,1,7,1,6,7
164726,5,4,4,8,7
103306,1,1,0,8,0
133248,5,1,0,6,6
31831,3,3,3,10,6
3178,1,1,0,1,0
246686,3,7,2,8,6
98064,2,7,1,6,0
132233,2,6,2,8,6
247667,1,7,1,6,7
151738,3,5,0,3,6
22337,5,3,3,0,0
262431,5,0,1,0,7
128180,1,1,0,8,0
288350,2,4,1,2,6
46418,3,5,0,4,0
54460,1,1,0,5,6
10068,2,0,1,6,3
207288,3,2,3,8,6
75910,5,0,4,7,0
120617,1,2,3,8,0
227105,2,0,4,3,6
44331,2,4,1,10,0
60380,0,5,0,3,3
116547,3,6,2,0,0
26553,5,4,4,6,0
296110,1,6,2,6,0
154237,5,0,1,4,7
59222,1,2,3,5,7
287635,5,4,4,10,6
28164,5,6,2,6,0
83793,2,4,4,9,6
3121,1,3,3,2,0
41347,4,7,2,10,0
214303,1,2,3,4,0
63928,2,7,1,1,6
88302,1,2,3,8,6
227909,5,7,1,6,0
144933,3,5,0,6,0
210834,5,0,1,8,6
228338,5,4,4,9,6
57062,5,0,1,1,0
176968,2,0,4,7,6
197539,1,3,0,3,6
95598,5,4,4,10,6
257971,5,4,4,6,0
131763,5,5,0,2,0
268508,5,7,4,10,0
107325,5,0,1,8,0
257450,1,7,1,2,0
86486,1,4,1,4,0
34578,1,1,0,9,0
278572,1,7,1,10,7
20323,2,6,2,8,0
170948,3,2,3,9,6
130193,2,0,1,1,6
41743,5,4,4,3,0
35733,2,6,2,1,0
3969,5,6,2,9,0
4926,5,0,1,5,5
80152,1,2,0,3,0
221468,5,7,2,9,0
154934,5,0,1,5,7
124954,3,1,0,0,7
22692,5,4,4,6,0
53311,5,7,2,9,0
274892,4,6,2,1,0
120243,2,6,2,9,7
143277,1,2,3,0,6
176355,5,0,1,9,5
69518,1,1,0,5,0
217282,3,1,0,1,0
230780,1,1,0,3,5
122035,5,0,4,1,0
104428,1,3,3,4,0
115657,2,0,4,10,0
285071,5,0,4,7,6
123805,0,6,2,8,6
223068,0,6,2,4,6
94837,3,2,0,3,6
52003,3,1,0,3,0
103119,3,6,5,1,0
287239,2,7,2,1,5
191444,1,1,0,6,0
20855,2,6,2,9,0
295993,2,4,1,7,0
28202,1,5,0,4,0
242555,1,2,3,2,0
154599,1,1,0,10,0
274349,5,7,1,1,0
31422,5,0,4,10,0
294150,1,1,0,8,0
32766,0,1,0,10,6
135758,5,7,2,5,0
39553,0,1,0,2,0
136949,3,1,0,5,6
195558,3,3,3,9,7
227203,4,6,2,5,0
156078,1,7,2,9,0
79211,5,0,1,7,0
295893,3,6,5,9,7
192994,3,6,2,3,0
186098,1,7,1,2,0
156625,5,7,1,10,0
178296,3,5,5,2,0
39169,0,7,2,3,6
5695,2,4,1,2,0
128447,2,0,1,8,0
296119,1,3,0,8,6
40149,5,0,1,2,7
112138,5,7,2,6,0
38346,1,6,2,10,0
206946,5,1,0,9,5
108297,5,0,4,4,0
237281,1,5,5,6,0
223279,5,7,1,5,6
139379,3,3,3,3,6
99352,0,1,0,3,3
137854,2,0,4,0,0
110966,5,4,4,5,0
296245,5,7,4,7,0
91128,5,7,2,2,0
66253,3,6,2,0,0
231791,5,0,1,6,0
163052,0,0,1,0,0
34785,1,6,2,1,0
194840,1,3,3,6,0
209988,1,5,5,3,0
85166,5,7,1,6,0
147580,1,3,0,3,6
78537,2,0,4,1,6
132886,5,0,4,3,0
228584,0,6,2,5,6
211194,5,7,1,5,0
112752,3,1,0,1,0
245984,5,7,1,5,5
240909,3,1,0,10,0
56635,3,7,1,2,0
275848,2,6,2,2,2
54786,0,6,2,2,3
162793,1,6,2,8,0
246732,5,6,2,4,0
254730,1,1,0,1,0
215189,1,1,2,4,7
282579,5,7,1,2,0
93474,1,1,0,0,0
43461,0,1,2,10,0
59807,1,1,0,4,0
43856,3,6,2,10,0
58819,2,6,2,1,0
21438,3,7,1,5,2
210307,2,7,1,10,5
171103,2,0,4,0,6
134794,5,0,4,6,0
111426,1,5,3,10,1
68207,1,3,3,6,0
189651,2,4,4,6,0
246367,1,4,1,4,6
50599,1,6,2,0,0
235113,3,1,0,1,6
93078,2,4,1,0,7
265308,5,6,2,0,7
52227,2,0,1,10,6
117229,5,4,1,4,0
263801,3,7,2,10,6
255927,5,0,4,1,0
57221,0,6,2,10,0
10589,5,7,2,0,3
188868,2,7,1,9,0
171389,2,1,0,3,0
37034,3,1,0,1,0
298708,2,6,2,8,3
219707,5,7,2,4,0
147878,5,4,1,2,5
189073,0,6,2,6,0
27877,4,3,3,6,0
281373,2,0,1,9,5
53218,3,2,3,6,0
236495,2,0,4,10,2
257336,0,7,1,5,0
251004,1,5,3,9,0
164841,0,4,1,7,0
166258,2,4,1,10,6
58219,5,0,1,5,0
186950,0,2,3,8,0
265702,4,0,1,1,7
59550,3,2,3,10,0
176298,5,1,0,8,0
200462,5,7,1,10,0
290951,2,0,1,7,6
246517,1,6,2,2,0
111362,0,4,4,7,0
144670,3,6,2,3,7
136385,2,6,2,9,0
248044,5,6,2,10,0
144771,5,7,2,1,0
193725,1,1,0,2,0
96143,5,4,4,10,0
135899,5,4,1,9,3
230183,5,0,4,10,7
69443,0,0,1,7,0
178173,0,0,4,8,6
160206,5,7,1,1,0
170863,1,6,2,5,0
100260,2,7,1,1,7
271487,1,1,0,6,6
179001,3,2,0,1,0
192453,1,3,3,0,0
122019,1,2,3,0,7
168735,1,5,5,4,0
100706,5,6,2,4,0
169024,1,3,3,6,0
192656,3,1,0,5,6
285052,2,6,2,6,0
62780,2,6,2,9,0
141355,2,0,1,8,6
111023,0,3,3,8,0
40863,5,6,2,5,0
18019,2,0,1,1,0
149395,3,6,2,5,0
223122,2,6,0,3,0
182690,2,0,4,0,6
89424,1,3,3,5,0
148459,2,0,4,8,6
24042,1,1,0,5,0
53822,5,0,4,5,5
12306,0,5,5,6,6
109430,5,4,1,10,0
29227,5,7,2,9,0
276863,2,0,4,2,0
58829,4,4,4,10,7
135693,5,7,2,6,0
5368,5,0,4,0,0
236304,5,7,1,4,6
161215,5,0,4,9,3
70021,2,0,4,0,7
142867,5,0,4,10,7
148441,5,0,4,5,0
44036,2,7,1,8,6
284697,2,0,4,3,0
122672,3,1,0,10,0
129593,2,0,4,1,5
144341,0,6,2,2,0
140347,2,0,4,5,6
256674,5,4,1,7,5
99319,3,5,3,9,7
271604,5,6,2,5,6
2462,5,0,4,9,2
75504,5,6,2,0,0
49420,0,5,0,0,7
183804,5,0,4,5,0
65333,1,6,2,2,6
242318,3,7,2,5,7
241084,2,4,1,6,0
42222,3,1,2,10,7
237069,3,2,0,2,0
203117,5,7,1,6,0
61602,5,4,1,0,5
299004,0,0,4,4,0
250351,1,1,0,10,5
78672,5,4,1,0,0
128652,2,0,1,9,0
255989,5,0,1,7,0
234000,0,6,2,7,0
120592,1,2,3,6,0
216750,5,7,2,2,0
47111,3,3,3,3,6
43618,1,6,2,10,0
238245,2,0,4,10,0
102421,2,6,2,6,0
74960,5,7,1,6,0
267598,3,1,0,8,6
283028,2,7,1,0,6
165289,5,0,4,5,6
179689,1,2,3,6,0
291576,1,3,0,9,7
216896,3,3,0,0,0
222820,2,4,1,8,6
185782,5,6,2,0,2
115584,5,7,4,8,6
121688,5,5,5,10,0
132659,5,7,1,1,0
242934,2,5,5,2,0
94881,3,5,5,2,0
293561,0,3,0,8,6
172646,5,7,1,3,0
117192,5,6,1,10,0
200569,3,3,3,5,6
62901,5,0,1,7,0
121724,1,1,0,1,6
273100,2,0,1,1,0
165465,1,1,2,4,0
266150,5,7,1,7,0
170091,2,0,1,0,0
280539,5,7,1,2,0
268042,3,5,3,4,0
112669,5,0,1,6,0
2866,5,7,2,10,5
226817,5,7,1,3,6
292410,5,7,2,9,0
20922,5,0,4,5,0
243767,5,0,1,6,0
135370,1,6,2,6,0
55798,5,7,1,5,0
138419,1,1,0,6,0
53592,5,7,1,3,0
141449,5,0,4,5,6
206486,0,6,2,4,0
249819,5,7,1,10,0
78484,3,1,0,4,0
156177,1,6,2,6,0
299416,5,0,4,2,0
56683,5,7,1,1,0
124997,2,7,2,10,7
278404,1,2,3,8,0
25464,1,1,0,6,0
154648,0,3,0,5,0
25901,5,6,2,2,0
54195,5,6,2,9,0
19309,2,0,1,5,6
65785,2,6,2,4,6
93326,1,5,3,3,6
104188,5,6,2,0,0
268733,1,3,3,10,5
13780,5,4,4,8,1
77525,3,3,3,4,0
71088,0,7,1,10,0
111576,2,0,4,6,6
159892,3,2,3,3,6
286073,5,6,2,7,0
297575,5,0,4,4,0
266909,2,0,1,10,6
249432,3,3,0,6,7
114816,4,0,4,5,2
6511,1,4,1,6,0
67766,5,0,4,9,6
124591,5,0,1,7,7
151638,1,6,2,0,0
121987,2,4,1,0,0
77963,5,4,1,9,5
236371,4,7,2,2,0
280926,3,5,3,0,0
229334,2,0,4,10,7
268449,2,7,2,6,0
277785,2,0,4,5,0
294443,2,4,1,7,0
192971,1,2,0,1,0
180494,5,4,4,8,6
113776,3,1,0,0,0
272847,0,1,0,0,0
19738,2,0,4,2,6
218306,1,1,0,1,6
107524,0,6,2,8,6
270146,1,6,2,3,0
294098,2,6,2,9,6
44041,1,3,3,1,5
238483,3,6,2,7,0
207849,1,1,0,1,5
162421,3,6,2,5,7
55805,5,0,4,1,0
93079,3,2,0,10,0
267842,5,4,1,0,0
228129,0,0,4,3,6
105982,5,7,1,9,7
254488,5,0,4,4,0
207596,2,6,2,3,7
252557,3,1,0,9,0
3358,5,6,2,2,0
213175,2,7,1,10,0
175595,2,7,1,2,6
20389,2,0,4,1,0
179075,2,6,2,0,0
235889,2,0,1,10,0
135639,1,5,3,8,0
275399,3,1,0,4,6
256446,1,3,3,10,0
12497,2,4,1,5,0
1961,3,7,2,6,0
267136,1,5,3,0,0
201499,1,5,0,6,0
210938,5,0,4,3,2
226999,1,5,0,6,6
186093,3,6,2,0,6
25954,3,3,3,6,0
227579,5,7,1,0,0
202834,5,7,2,3,6
38134,1,5,0,1,0
226256,0,7,1,1,0
56889,5,6,2,1,7
131379,3,3,3,6,6
226572,5,0,4,4,7
208547,4,1,0,6,0
228931,3,7,2,10,7
78116,4,4,1,0,0
76918,1,6,2,4,0
1051,0,1,0,7,3
192485,3,2,0,3,3
211127,2,0,1,6,0
142482,5,4,4,4,0
271365,5,4,1,3,6
57616,2,7,1,2,6
10234,1,1,0,8,0
41830,2,4,4,10,0
91198,2,0,4,5,6
285810,2,7,1,4,0
224404,5,4,1,0,0
297425,2,0,4,5,0
13682,5,0,4,9,6
217314,3,5,3,9,0
104135,5,0,4,10,0
156140,3,2,5,7,7
242277,3,7,2,3,0
13233,5,7,4,0,6
176469,0,6,0,3,0
290198,5,4,1,4,0
206548,5,6,2,10,0
107228,5,0,4,3,6
256505,2,6,2,3,2
284944,5,0,4,1,0
113502,0,1,0,3,0
159882,1,3,3,6,0
16061,4,6,2,1,7
52265,1,3,3,8,0
232679,2,2,0,10,0
227434,5,4,1,9,7
292107,0,7,2,8,6
146621,5,4,1,8,0
18074,5,7,1,1,0
188487,5,5,0,1,6
224135,1,1,0,10,0
185272,3,6,2,3,0
209912,5,0,4,1,0
89037,5,6,5,3,0
281836,1,6,2,8,0
231182,5,0,1,0,0
222472,0,1,0,2,0
200399,5,7,2,6,0
275553,5,4,4,8,3
150528,0,4,1,3,0
259438,2,7,1,6,7
166536,5,5,0,1,6
293171,2,6,1,6,6
53664,5,4,1,5,0
121757,4,1,0,0,0
235998,1,3,3,1,0
294067,2,4,4,4,0
72307,1,3,3,5,0
243154,3,6,2,10,0
181871,2,7,1,7,6
292820,3,1,0,5,6
232204,2,7,2,0,0
164957,5,5,5,2,5
165596,3,2,0,0,0
170591,5,6,2,9,5
197478,0,0,4,10,0
230097,5,0,1,1,0
207605,0,5,3,9,0
82806,5,4,1,5,6
237723,5,6,2,1,0
221094,5,0,4,5,0
197742,5,0,4,3,0
91911,3,2,3,1,0
86124,0,0,4,5,0
71386,5,6,2,0,0
103751,0,2,3,2,0
199737,3,2,0,0,6
16279,3,2,3,3,6
113936,5,4,1,3,0
182220,2,3,0,10,0
99214,2,7,1,9,0
69504,1,3,3,9,0
336,3,1,0,9,3
92876,3,5,5,0,0
281075,3,3,0,5,6
41235,2,4,1,10,0
204720,1,7,2,6,0
265129,1,1,0,6,0
273022,5,0,4,6,0
278060,1,6,2,10,2
184844,2,1,0,6,0
273813,3,2,3,0,3
283006,2,1,2,0,0
151014,2,0,4,5,0
207609,2,7,1,1,6
234196,2,7,2,5,6
291581,4,6,2,3,0
194472,1,3,3,9,6
150872,3,3,3,6,0
12100,3,1,0,1,0
120062,2,0,4,3,6
120606,5,6,2,6,0
95408,2,0,4,6,7
276223,2,6,2,10,0
298898,3,6,2,10,7
11874,3,5,3,9,7
156877,5,0,4,10,0
243896,5,4,1,6,0
215286,5,4,4,10,0
270741,1,3,3,6,5
117473,2,0,4,3,0
269045,5,7,2,8,6
181890,5,0,4,1,0
54722,1,2,3,2,6
81972,5,4,1,2,0
265406,5,0,4,3,6
198303,5,6,2,6,6
109388,0,7,2,8,0
214566,1,6,2,0,0
88059,1,6,0,0,0
282933,5,4,1,4,6
1881,5,7,2,7,6
144972,5,7,1,1,0
71045,5,4,4,4,0
123728,1,5,3,6,0
34700,5,6,2,5,0
109373,1,6,2,1,0
243935,2,4,1,3,6
32954,2,4,4,2,0
44739,0,7,1,4,6
190246,1,2,3,5,0
273295,3,6,2,6,7
285713,1,2,3,9,0
151599,2,0,4,6,0
229602,3,6,2,3,0
293624,2,0,4,4,0
6587,2,0,1,7,0
117797,5,6,2,1,0
114091,1,5,0,10,0
36683,2,1,0,10,0
65982,5,4,4,8,0
211144,2,4,1,6,6
276175,0,5,5,2,0
181068,5,0,4,0,0
54353,5,0,1,1,0
236500,3,2,3,2,6
31379,0,0,4,0,0
101407,1,6,5,5,0
237068,5,6,2,6,0
86694,2,5,5,3,2
58870,1,6,2,10,5
252734,2,4,4,5,0
169934,3,3,3,4,6
140558,3,6,5,2,6
116841,4,5,0,4,5
87438,5,0,4,6,0
73616,2,6,2,8,6
295599,5,5,3,1,0
70744,3,6,2,0,6
130956,5,5,5,3,5
224021,5,0,4,4,0
246536,2,4,1,6,0
172257,1,6,2,6,0
121015,3,1,2,4,0
252084,5,0,4,0,6
287710,2,0,4,9,2
169302,1,7,2,9,0
177597,1,5,3,6,0
210747,2,7,1,0,0
190359,3,1,0,10,6
153837,3,5,3,6,0
150655,4,2,3,6,0
66983,3,5,0,1,0
165129,1,1,0,0,6
45541,3,1,0,0,0
272836,1,1,0,10,0
134445,0,7,1,9,0
231387,4,7,1,4,5
45066,2,0,4,7,6
220534,0,3,3,4,0
175745,1,7,1,1,6
15735,0,6,2,3,3
77694,5,4,4,3,7
149335,1,1,0,0,5
149886,3,3,3,0,0
274597,2,0,4,0,0
192003,5,5,0,10,5
273493,3,4,1,1,0
247908,2,7,1,5,5
135203,2,7,2,10,0
278495,2,0,4,10,6
189052,5,4,1,5,0
253347,5,7,2,5,0
173115,2,0,4,0,0
55863,4,6,2,9,0
287623,3,7,2,9,0
231318,4,0,1,8,6
206903,1,1,0,10,0
168171,3,7,1,9,0
185639,3,1,0,2,2
221767,2,7,2,0,0
26616,3,2,3,1,6
65149,2,7,2,3,6
233346,5,0,4,5,0
297184,2,4,4,6,6
45619,3,3,3,3,5
111497,5,4,4,7,6
2775,0,0,4,2,0
32101,5,0,4,4,0
200753,1,5,0,1,0
117305,5,6,2,0,0
87954,5,0,4,1,0
91036,1,2,3,4,5
203561,3,6,2,5,0
35903,2,0,1,9,0
5750,3,6,2,6,6
31085,1,2,3,9,2
69341,5,7,2,8,0
140148,1,5,5,8,0
187655,1,3,3,5,0
52446,1,2,3,1,3
213456,2,7,2,3,6
115945,4,4,4,4,6
173860,1,5,5,0,0
195490,1,6,2,1,0
120318,1,3,3,0,6
265471,0,0,1,9,0
88151,0,5,3,9,0
105686,5,4,1,4,5
215558,0,6,2,2,3
25517,2,4,4,1,6
152191,5,1,2,9,5
98000,0,2,3,2,0
23559,2,0,1,4,0
14995,5,4,1,9,5
284583,0,2,3,3,5
256875,2,7,1,0,0
299115,4,0,4,4,6
261657,5,4,4,7,3
286133,5,6,2,10,0
184099,2,0,4,0,0
150245,3,2,3,6,7
222128,0,6,2,0,6
116545,1,1,0,3,6
19404,3,6,2,5,5
102412,2,4,4,5,0
136285,1,6,2,1,0
188505,2,6,2,7,6
199298,0,1,0,2,6
243877,5,4,1,5,0
135699,1,1,0,5,0
165159,4,1,0,0,7
86795,1,1,0,8,0
234538,5,4,1,2,0
203834,2,6,2,10,0
274336,5,6,2,9,0
214127,1,1,0,5,0
249265,1,7,2,0,0
217741,1,3,3,8,0
59821,5,7,2,0,0
129744,3,2,3,6,0
154542,2,4,1,6,0
61169,5,4,4,6,0
262091,2,4,4,0,6
279143,3,1,2,6,0
149134,5,7,2,5,0
39104,5,7,1,10,6
253187,3,1,0,4,0
917,1,1,2,5,7
84425,5,6,2,6,0
19288,1,5,3,8,6
222123,5,6,2,0,0
178646,1,1,0,10,0
177718,1,3,3,7,0
19610,3,1,0,7,0
293052,1,3,3,7,0
225162,4,7,2,5,0
14026,2,0,1,7,0
79768,2,4,1,5,6
52691,5,4,4,3,6
30257,0,7,1,8,0
166667,5,0,4,4,2
284308,5,0,1,0,0
110130,3,6,2,10,0
201604,4,0,4,4,0
68798,0,7,1,3,6
111585,2,0,4,1,0
267885,5,0,4,6,6
11094,3,2,3,8,0
215250,1,1,0,1,0
113711,5,0,4,0,0
33340,3,7,2,2,0
141994,2,0,4,5,6
70014,1,6,2,4,0
71196,1,7,2,4,0
76312,3,2,3,7,6
96393,3,6,2,6,0
229204,1,3,3,9,0
86724,2,0,4,8,6
254466,4,0,4,10,6
175458,2,7,1,7,0
83178,5,5,5,2,2
167679,1,5,5,8,5
257438,5,1,0,2,0
268788,1,5,3,6,0
193839,5,6,2,1,0
94715,3,5,5,0,6
145406,2,4,1,4,0
114589,5,3,3,2,0
79818,1,2,0,0,6
25525,3,3,3,6,6
201202,3,1,0,2,6
248724,5,7,1,0,0
252156,5,4,1,2,0
290446,3,1,0,0,6
177826,2,6,1,5,6
23386,1,2,3,5,0
277052,3,7,2,2,6
104927,5,6,2,2,0
64286,1,7,1,6,6
75403,3,5,0,7,6
217980,1,1,0,9,6
181429,1,1,0,3,0
97537,5,4,4,4,6
102476,5,0,4,6,0
274535,2,7,2,5,6
78278,3,6,5,10,0
98046,2,4,1,1,6
296178,1,5,5,2,0
243386,2,4,1,8,0
65901,1,5,3,4,0
128216,0,3,3,7,6
125829,5,0,4,9,0
167031,4,6,2,2,6
150331,2,7,2,1,6
156255,2,0,4,5,7
151956,5,6,2,0,0
236094,5,0,4,1,0
3748,1,1,0,5,6
90880,5,0,4,10,0
291207,2,7,1,5,6
262347,5,0,4,0,0
153939,2,7,1,5,0
299858,5,0,1,9,6
125814,5,0,4,0,0
245172,1,1,0,4,0
128585,3,7,2,9,0
158598,3,3,3,1,6
197530,0,1,0,1,0
65133,5,7,1,6,3
261497,5,7,1,6,0
37019,5,6,2,6,6
162781,1,6,2,1,6
210048,1,6,1,0,6
284732,5,7,1,5,6
93405,2,7,1,10,3
274370,2,0,4,9,6
184514,1,7,2,3,0
102638,1,7,1,9,0
207352,2,5,3,0,6
112701,5,7,1,2,0
243056,0,6,2,0,0
7485,5,4,4,10,0
230233,1,1,0,2,0
49522,1,5,3,6,0
289360,1,1,0,7,0
283983,3,6,2,7,6
232654,2,5,3,5,0
110986,3,2,3,9,0
6859,1,2,3,6,0
198237,5,0,4,10,0
272769,2,6,2,0,0
295866,0,4,1,4,6
171244,0,4,4,6,0
195623,1,6,0,3,7
16999,2,7,2,5,0
294965,0,7,1,9,6
39178,3,2,3,3,7
232892,0,0,1,2,7
190121,3,6,5,8,6
84811,2,7,1,5,0
288213,1,1,3,4,6
87796,3,7,2,5,5
197097,1,1,0,10,0
45913,5,7,2,2,0
247572,2,5,5,7,0
279518,4,4,4,5,0
207574,2,4,4,8,6
224655,3,2,3,6,0
108944,1,1,2,0,0
34693,2,4,4,9,0
123099,5,6,2,8,0
166782,3,6,2,5,0
124168,5,4,1,5,6
35931,1,5,5,1,7
100922,5,7,1,4,0
282140,2,4,1,3,6
63972,1,7,1,6,0
282320,4,1,0,7,6
273721,3,1,0,8,6
101158,0,0,4,8,0
163244,0,6,2,6,6
252217,2,0,4,4,7
195784,2,0,4,7,0
152711,3,2,3,8,6
245144,2,5,3,5,0
175607,4,5,3,6,6
148961,2,0,4,3,6
220283,5,0,1,0,5
131742,5,7,2,3,1
276827,3,2,3,1,0
173311,5,6,2,5,6
271421,3,1,0,9,0
295809,4,7,1,9,7
68842,1,6,0,9,6
270170,0,1,0,1,5
109162,2,0,4,7,0
133962,5,0,1,1,0
22010,2,0,4,8,6
289341,2,7,2,6,5
296650,0,1,0,3,5
243381,5,1,0,10,6
245762,3,1,0,2,0
79698,5,7,1,2,0
176348,5,0,1,5,0
2382,0,2,0,7,0
268620,5,0,1,0,5
168017,1,6,2,9,0
37548,5,4,4,0,6
76848,3,5,5,10,7
11064,5,5,5,0,0
227443,5,4,1,2,6
156379,1,1,0,2,0
118094,5,6,2,1,6
207139,3,5,0,9,0
169831,5,7,1,4,6
55480,2,0,1,2,6
2763,3,2,0,9,3
51717,5,4,1,4,0
133653,0,6,2,0,0
174514,3,1,0,0,0
23185,3,1,0,0,0
37405,5,0,1,0,5
69300,0,4,4,4,0
266378,2,6,2,4,0
4994,2,0,4,1,2
118696,2,7,1,8,6
180882,1,2,3,8,0
273820,0,3,3,4,5
717,1,1,0,7,0
233192,1,6,2,2,0
43954,5,7,2,1,0
298446,3,3,3,2,0
289192,0,1,2,5,0
276815,2,0,4,9,6
108117,5,7,1,6,0
249664,1,1,0,10,0
51831,5,4,1,9,6
42056,3,1,0,4,6
236187,2,4,4,6,6
178969,2,0,1,9,0
141727,3,7,2,3,3
36468,2,0,4,5,6
40142,2,4,1,3,0
163202,5,4,1,5,7
50940,2,0,1,7,6
123130,5,7,1,4,5
39082,5,7,2,8,0
143888,1,6,2,0,0
36413,2,7,1,1,0
247536,1,7,2,10,0
192,1,6,2,1,0
111718,3,6,2,0,0
161081,1,5,5,7,0
277954,2,7,1,8,7
192816,2,4,1,7,6
130841,5,6,2,5,7
58692,5,1,0,8,0
120076,5,6,2,6,0
245017,5,7,2,2,0
84607,5,0,4,10,0
37158,1,3,3,1,6
207772,1,2,3,7,6
93500,2,0,1,0,0
70463,1,2,3,1,6
202160,5,7,2,9,6
164044,1,6,2,6,0
196846,5,4,4,6,2
143279,5,0,4,9,0
200796,3,1,0,3,0
187125,5,3,3,5,0
233612,3,6,2,3,7
161121,2,7,1,10,7
296942,2,7,2,4,6
270784,4,7,4,5,6
234473,5,0,1,1,7
80201,2,0,4,5,0
100546,5,7,2,10,0
49170,3,6,2,10,0
36320,5,4,4,4,6
15534,3,3,3,1,0
270472,4,0,1,10,7
174442,2,7,1,9,0
54935,5,0,4,4,2
102811,5,0,1,1,0
3453,3,1,0,9,6
97406,5,1,0,5,6
178933,2,7,2,6,6
261798,5,1,0,1,6
255688,1,7,1,6,0
29345,2,1,0,1,0
99977,5,4,1,9,7
152185,3,5,0,6,7
70269,2,0,4,5,0
64925,5,5,3,4,0
250144,1,6,2,1,0
144989,2,7,2,1,6
175121,2,0,1,8,6
14955,2,4,1,3,0
123364,1,7,2,10,0
246356,1,7,2,6,0
167527,5,4,1,1,0
109814,2,0,1,3,6
5520,0,6,1,8,0
185388,5,7,4,7,0
163187,1,3,3,1,0
23199,1,2,3,6,0
232076,1,6,2,5,5
263844,0,4,1,7,0
190920,5,0,4,3,0
289662,2,0,1,0,0
6968,1,5,5,4,0
278466,5,0,4,10,0
221135,0,0,4,10,6
235595,5,5,5,6,5
76240,5,4,4,2,6
261545,5,0,1,2,6
223492,0,6,2,7,0
223861,2,6,2,0,0
66197,3,6,2,7,0
56358,2,4,1,10,6
297170,1,3,3,1,6
113650,0,4,1,3,0
17413,3,5,3,3,0
131208,2,4,4,0,6
124116,5,3,0,8,0
23408,5,4,1,0,6
61753,2,0,4,8,6
81257,2,7,1,10,0
235497,1,6,2,1,0
62061,1,1,0,9,0
241503,1,6,2,1,0
242998,2,4,1,6,0
276531,5,1,0,10,5
126270,1,6,2,8,6
134678,5,4,4,9,0
152297,5,0,4,10,0
2187,3,7,2,5,0
128128,3,6,2,10,0
12356,5,7,4,2,6
250819,5,0,4,7,0
147026,2,0,1,7,0
166508,2,4,4,7,6
149524,2,0,4,4,0
113499,3,2,3,0,0
100336,5,0,4,0,0
246404,3,2,3,7,6
287644,5,7,1,4,0
267247,5,4,4,0,0
275796,2,6,2,9,6
293925,3,7,1,10,6
95985,1,3,0,1,5
76709,3,2,0,0,0
13261,5,0,1,10,6
156470,5,4,1,0,0
138368,5,0,1,4,0
199886,2,0,4,10,0
293851,1,3,3,9,0
29493,5,6,5,6,3
185194,2,0,1,10,6
101948,5,6,1,0,0
172166,3,1,0,6,6
291071,5,4,4,7,5
97493,2,0,4,3,6
88835,3,1,0,2,6
210124,1,3,3,8,0
269496,1,1,2,7,0
272895,3,7,1,1,0
106133,3,1,0,7,6
155489,3,7,1,6,0
178267,3,7,2,7,0
222542,1,1,0,6,0
5668,1,3,3,4,6
130299,1,6,2,1,0
174499,1,4,1,3,0
180903,5,0,4,1,0
107237,1,2,0,3,0
70843,1,1,0,5,0
63610,5,0,1,9,6
282169,1,3,0,6,6
85178,5,7,1,9,5
143927,2,6,2,1,0
174875,2,0,4,6,0
234864,1,1,0,0,3
8024,5,4,4,10,0
155242,1,2,0,10,5
174588,3,5,5,3,0
23248,2,7,1,4,7
82409,1,6,2,0,3
10103,1,2,0,0,0
263158,1,6,2,2,6
263013,2,0,4,9,6
113143,1,3,0,8,0
277068,5,7,2,5,0
157221,3,3,3,6,3
116214,2,6,5,6,0
34397,5,0,4,2,6
86346,3,2,3,9,0
299977,5,1,2,1,7
181561,5,6,2,2,6
53053,5,0,4,3,0
289730,1,2,3,9,5
10442,2,0,4,4,0
112935,1,1,0,0,0
152353,2,0,4,4,0
5039,2,4,1,4,6
233540,2,0,4,6,6
284013,2,6,2,7,7
219128,1,1,0,3,0
60128,5,6,2,2,6
95667,3,3,3,0,0
123030,4,2,3,0,0
43764,5,4,4,6,0
221552,5,4,1,6,2
272422,2,0,4,4,0
194028,2,0,1,7,6
272595,1,1,0,6,0
266161,5,4,4,3,0
91176,5,6,2,5,2
4138,1,3,3,10,0
44816,2,0,4,6,7
197467,5,6,5,1,0
199570,4,7,2,4,0
90009,2,6,2,3,0
130970,2,7,1,6,0
254024,1,1,0,2,7
133498,5,7,1,9,2
191758,1,5,3,4,3
