id,palabra_nbsp,palabra_recamaras,palabra_patio
133125,0,0,0
64739,0,1,0
60978,0,1,0
263265,0,1,0
220108,0,1,0
19029,0,0,1
238881,0,0,0
16102,0,0,0
64634,0,1,0
255032,0,0,0
11254,0,1,1
65475,0,0,0
54879,0,0,1
174872,0,0,0
190428,1,0,2
163465,0,0,0
168544,0,3,1
167224,0,0,0
261988,0,0,0
195338,0,1,0
172835,0,0,0
216601,0,0,0
243171,0,1,0
295825,0,1,0
247064,0,1,1
91424,1,0,0
258836,0,0,0
82375,0,0,0
47328,0,1,0
251892,0,1,0
12607,0,0,0
232262,0,2,1
41500,0,1,1
127634,1,0,0
253571,0,2,0
178552,0,0,0
144787,0,0,1
130836,0,0,0
229867,0,0,0
116570,0,0,0
221133,0,1,0
99209,0,1,0
210232,0,0,0
113035,0,0,0
79477,0,0,2
254226,0,1,0
152351,0,0,0
189703,2,2,1
14006,2,1,0
243700,0,1,0
255683,0,0,0
183046,0,1,0
35579,0,1,0
201686,0,0,1
254630,0,0,0
180585,0,0,0
286520,0,0,0
39489,4,0,0
66919,0,2,1
125489,0,2,0
284159,0,1,0
277769,1,0,0
156492,0,0,0
79162,0,0,0
37238,0,1,0
93846,4,0,0
129770,0,0,0
32879,0,0,0
72135,4,0,0
125998,0,1,0
42636,0,1,0
145434,0,1,0
262974,0,1,0
268355,0,0,0
213585,0,0,0
81205,0,0,0
2030,0,1,1
236904,0,1,1
2897,0,1,0
246713,0,1,0
47530,0,0,0
180808,0,0,0
32630,0,0,0
201747,0,0,0
13586,0,1,0
4043,0,0,0
248506,0,0,0
84414,0,0,0
221898,0,0,0
53653,0,0,0
58663,0,0,0
229313,0,0,1
61930,0,1,0
242685,0,1,0
128677,0,0,0
78301,0,1,0
32864,0,0,2
291601,0,0,0
232406,5,1,0
53227,0,2,0
294669,0,2,0
277414,0,0,0
3370,0,1,1
20907,0,0,0
38984,0,0,0
163044,0,1,0
190603,0,0,0
83415,0,0,0
102240,0,0,0
74918,0,1,1
253690,0,0,0
114049,0,0,0
157437,3,0,0
18774,0,0,0
56734,0,1,0
290125,0,0,0
87191,0,0,0
126889,0,0,0
231330,0,1,1
255765,0,0,0
157385,0,2,0
132824,0,0,1
241095,0,0,0
225755,0,1,1
12225,0,0,0
223132,0,1,0
241234,0,1,0
285885,0,2,0
245149,0,0,0
59198,0,1,0
209224,0,1,1
187037,0,0,0
64127,0,0,0
289035,0,1,1
99685,7,2,0
66722,0,0,0
3501,0,0,0
245063,0,0,0
110909,0,0,0
47141,0,1,1
224334,0,0,1
153025,0,0,0
56060,0,0,1
153938,0,0,0
156644,0,1,1
50605,0,0,0
162441,0,0,1
57746,0,1,2
251187,0,0,0
53797,0,0,0
102676,0,0,0
70174,0,0,0
72441,0,0,0
191064,1,1,0
49394,0,0,0
171693,0,0,0
253333,0,0,1
77064,0,0,0
277864,0,0,0
263657,0,0,0
130972,0,1,2
196085,0,0,1
99025,0,0,0
56485,0,1,0
297085,0,1,1
189866,0,0,0
215873,0,1,0
149057,0,0,0
90743,1,0,0
25972,0,1,0
277275,3,0,1
128566,0,0,0
186090,0,0,0
132853,0,2,1
74600,0,1,0
222245,0,1,1
8359,0,0,0
298840,3,0,0
3390,0,0,1
246412,0,0,0
106517,0,1,1
5665,0,1,0
101427,0,0,0
237744,0,2,0
133251,0,0,0
180203,0,0,1
174440,0,0,0
245123,0,0,0
10440,0,0,0
217724,0,1,0
297449,0,0,0
188150,0,1,0
95795,0,1,1
60157,0,0,1
241751,0,0,0
169527,0,0,0
154532,0,0,0
231655,0,1,0
68342,0,0,0
9085,0,0,0
248971,1,0,0
24321,0,1,0
29428,0,1,0
245514,0,1,0
297639,0,1,0
218843,0,1,0
12812,0,0,0
31363,0,1,0
96195,0,2,0
84498,0,1,1
49279,0,0,0
165659,0,0,0
41992,0,0,0
64172,0,0,1
237521,0,1,0
242981,0,1,0
180486,0,0,0
291943,0,0,1
224299,0,0,1
25089,0,1,0
223690,0,0,0
285036,0,0,0
120471,0,0,0
50118,0,1,0
232919,0,0,0
271188,9,0,1
98294,0,0,0
18283,0,0,0
223167,0,1,0
293184,0,2,0
87931,0,1,0
17448,0,0,1
255874,0,0,0
139284,2,1,1
103731,0,0,0
222739,0,1,1
108287,0,1,0
256298,0,1,0
82842,0,0,0
85021,0,1,0
164854,1,0,2
83915,0,1,0
188612,0,1,0
194931,0,0,0
295663,0,0,0
13642,1,1,0
97218,0,0,0
188039,0,0,0
192613,0,0,0
228701,1,1,0
250799,0,1,0
174049,0,0,0
289828,0,0,0
96200,0,0,0
20679,0,1,0
115427,0,1,1
62273,0,0,0
41730,0,0,0
256694,0,0,0
204265,5,1,0
167625,88,0,0
67585,0,0,0
137989,0,0,1
287706,0,0,1
53349,0,0,0
205524,0,1,1
82139,3,0,0
229383,0,0,0
5523,0,1,0
255754,0,1,0
273746,0,0,0
84468,0,0,0
35935,2,0,0
145183,0,0,0
221176,0,0,0
99952,0,0,0
30865,0,0,0
262115,0,1,1
132578,0,0,0
204928,0,0,0
120622,0,0,0
278772,5,0,0
223634,0,1,1
144140,0,0,0
129348,0,1,0
200692,0,0,0
250350,0,1,0
7169,0,1,0
156225,0,1,0
289667,0,1,1
131141,0,0,1
31488,0,1,0
229165,0,0,0
23778,0,1,1
6644,0,0,1
177802,0,0,0
70074,0,0,0
146911,0,1,0
219380,0,0,0
71898,0,0,0
255101,0,0,0
7424,0,0,0
190940,0,1,0
265352,0,0,0
61110,0,0,0
270289,0,1,0
187637,0,0,0
30767,0,1,1
215887,0,0,1
75489,0,0,0
294693,0,1,0
219016,0,1,1
97627,0,0,1
24311,0,1,0
77515,0,1,1
132304,0,1,0
248677,0,0,0
129129,1,0,0
98969,0,0,0
149992,0,0,0
283155,0,1,0
79278,0,0,2
109435,0,0,0
200275,0,1,0
123216,0,1,0
220716,0,1,0
241835,0,0,0
259339,0,1,1
242765,0,1,0
277905,2,2,1
36843,0,4,0
122404,0,1,1
275917,0,0,0
158927,0,0,1
145335,0,1,0
242049,0,0,0
159525,0,1,1
237291,0,1,1
280075,0,0,0
19330,5,1,0
201537,0,1,0
9167,0,1,1
41746,0,1,1
137562,0,0,0
111756,0,1,1
18834,0,0,0
58899,0,0,0
218280,0,0,0
278480,0,0,0
197732,0,0,0
96533,0,1,1
114214,0,0,0
58882,0,1,0
226460,0,1,0
106698,0,2,0
24122,0,1,0
287044,0,1,0
99992,0,1,1
290867,3,1,0
248447,0,0,0
215054,0,0,2
105101,0,0,0
66951,0,1,0
38191,0,1,0
195511,0,1,0
103272,0,0,0
63532,0,2,0
80831,0,0,1
87579,0,0,0
298592,0,1,0
7245,0,2,0
129706,0,1,1
622,0,1,0
20515,0,0,0
164976,0,0,0
210200,0,0,0
149363,0,1,1
42760,0,0,0
234132,10,1,1
102095,0,1,0
265316,0,0,0
202632,0,0,1
156453,0,0,0
20530,0,0,1
46998,0,1,1
145201,0,0,0
233774,0,1,0
282831,0,0,0
288279,0,0,0
203111,0,1,0
68391,12,1,0
242003,0,1,0
83025,0,4,2
189534,0,0,0
208989,0,1,0
55070,0,1,1
146928,0,1,0
296834,0,1,0
196022,0,1,1
200070,0,0,0
57534,0,0,0
172627,0,1,0
248026,0,0,0
29712,0,0,0
106358,0,1,1
290572,0,0,0
195250,0,0,0
296616,0,0,0
289208,0,1,0
234921,0,1,0
85993,0,2,0
104844,0,1,1
149286,0,1,1
129497,0,0,0
18773,0,1,1
118698,0,0,0
31636,0,0,0
7120,0,0,0
192986,0,0,0
210668,0,0,0
196335,0,3,0
51628,0,0,0
81094,0,0,0
3566,0,0,0
14073,0,0,0
119138,0,0,0
188065,0,1,0
154551,0,2,1
133373,0,1,0
19685,0,0,0
143231,0,1,0
71392,0,0,0
76360,0,1,1
237217,0,0,0
216299,0,0,2
161685,0,1,0
115130,0,0,0
299258,0,1,0
48437,0,0,0
277627,0,1,0
66138,0,0,0
48200,0,0,0
123265,0,1,1
104534,0,0,0
2334,0,0,0
23823,0,1,0
211047,0,0,0
161973,0,2,1
121927,0,0,0
97115,0,1,0
144271,0,0,1
80387,3,0,0
192921,0,1,0
209076,0,1,1
50412,0,0,0
281030,0,1,0
253762,0,0,1
157687,0,1,1
204236,1,1,0
283826,0,1,1
212507,0,1,0
54741,0,1,0
180966,0,0,0
126399,1,1,0
6993,0,0,0
235393,0,1,0
25460,0,0,1
60853,0,0,0
223419,0,1,0
108942,0,0,0
61880,0,1,0
184640,0,0,1
137212,0,2,1
188867,0,0,0
214345,0,0,2
199426,0,1,0
267141,0,0,0
1740,0,1,0
286381,0,0,1
64770,0,0,0
289710,0,1,0
228636,0,0,0
52746,0,1,0
158557,0,1,1
187925,0,1,1
127806,0,1,1
154619,0,0,0
24942,0,1,0
126657,0,0,1
204529,0,0,0
116918,0,1,0
280683,0,1,0
51060,0,1,1
165444,0,0,0
131179,0,0,0
18688,0,0,0
272781,0,0,0
258159,0,1,0
168476,0,1,0
64896,0,0,0
6156,0,0,0
215687,0,1,0
63402,0,2,0
260013,0,2,0
6535,0,0,0
172270,1,0,0
289996,0,1,1
126929,0,0,1
57063,0,0,0
144755,0,1,0
230126,0,2,0
25430,0,0,1
14720,6,1,0
178611,0,1,1
182465,0,0,0
214583,0,2,0
54653,0,0,1
47448,0,0,0
217381,0,0,0
178886,0,0,0
69683,0,1,0
130865,0,0,0
216170,0,1,1
136215,2,1,0
276247,3,1,1
245197,0,1,1
187680,0,0,0
253655,0,0,0
21426,0,1,0
99208,0,1,1
121784,0,1,0
162326,2,1,0
205947,0,0,1
225401,0,0,0
205058,0,0,0
44953,0,0,0
129935,0,0,1
88158,0,1,0
222287,0,0,0
6482,2,1,1
175510,0,0,0
73244,0,0,0
108626,0,1,1
26402,0,1,0
6591,0,0,0
211797,0,1,0
242956,0,1,0
189790,0,0,0
168184,0,0,0
185220,0,1,0
295703,0,1,0
198367,0,1,0
156353,0,2,0
8714,1,0,0
111098,0,1,0
94832,0,0,0
31135,0,0,0
224022,0,0,1
4460,0,1,0
55644,0,2,0
48867,0,1,0
274750,0,0,0
130462,0,1,1
296148,0,0,0
146979,0,1,0
39241,0,1,0
111208,1,0,0
36236,1,0,2
38983,0,0,0
241297,1,1,0
36868,0,0,0
67647,0,0,0
299932,1,0,0
131512,0,0,0
91579,0,1,1
240339,0,0,0
263850,0,1,0
277109,0,1,0
9103,1,0,0
183080,1,1,0
183282,0,0,0
144018,1,0,0
192744,0,1,0
143450,0,1,1
105508,0,1,0
269288,0,0,0
110081,0,1,0
116831,0,0,1
222447,0,0,0
184828,0,1,1
33221,8,0,0
146505,0,1,0
115886,0,0,0
66413,0,0,1
101545,0,0,0
157075,0,0,0
176122,0,0,0
92688,0,0,0
163356,0,1,0
22917,0,1,1
133740,0,0,0
53529,0,1,0
118891,0,0,0
125982,3,0,0
40302,0,1,1
286067,0,1,0
273947,0,1,0
191666,0,0,0
63742,0,0,0
122084,0,1,1
218507,0,1,0
145564,0,0,1
221955,0,0,0
90225,0,2,0
158431,0,1,1
208007,0,1,0
234207,15,0,1
208445,0,0,0
265422,0,1,0
188255,0,1,1
127938,0,0,0
22479,0,0,0
12564,0,0,0
7785,0,1,0
111366,0,0,0
97361,0,0,0
286397,0,0,0
46620,0,0,0
69287,0,0,0
144153,0,1,1
153242,0,0,0
257095,0,1,0
25657,0,0,0
188248,0,0,1
135455,0,0,0
271599,0,0,0
265758,0,0,1
101380,0,0,0
6782,0,0,0
193918,0,1,0
81120,0,0,0
165524,0,1,1
65287,0,0,0
139930,0,0,0
2000,0,0,0
22794,0,0,0
16094,0,1,0
272750,0,0,0
239875,0,0,0
78509,0,0,1
22567,0,0,0
100136,0,0,0
71712,2,1,0
274009,0,0,1
236606,0,1,0
33076,0,0,0
100715,0,0,0
225872,0,1,0
287637,0,1,1
4683,0,0,0
204164,0,0,0
264430,0,1,0
102878,0,1,0
120305,0,1,0
268022,0,2,1
291488,0,0,0
55371,0,0,1
274243,0,2,0
116546,0,0,1
44349,0,0,0
181733,1,0,0
99437,0,1,1
288595,0,1,0
26360,0,1,0
232652,0,0,0
142372,5,0,0
238195,0,0,0
197274,0,1,0
97520,6,1,0
160813,0,0,0
51979,0,2,0
184871,0,1,0
2766,0,0,0
212072,0,0,0
180847,0,2,0
181755,0,1,1
213399,0,0,0
237035,0,1,1
282748,0,0,0
172964,0,0,2
14134,0,0,0
219985,0,0,0
154652,0,1,0
260288,0,0,0
42877,0,1,1
147975,0,1,0
89219,0,0,0
182208,0,1,1
215150,0,0,0
282944,0,1,1
222782,0,1,0
181398,0,0,0
20459,0,1,0
1563,0,1,0
178487,0,1,0
49652,0,1,0
234528,0,1,0
24372,0,1,1
186326,0,1,1
74361,0,1,0
157643,0,0,0
81814,0,0,0
270135,0,1,0
60924,0,1,1
46268,0,0,0
121190,0,0,1
15928,0,0,0
145379,0,0,0
26833,0,1,0
190639,0,0,0
43246,3,1,0
27113,0,0,1
5423,0,0,0
30224,0,0,0
13993,2,1,1
3527,0,0,0
34942,9,0,0
79632,0,1,0
268224,0,1,1
62534,0,0,0
121339,0,1,1
27935,0,1,0
279582,0,0,0
32602,0,1,0
14996,0,0,0
25203,0,0,0
66039,0,0,0
32034,0,0,0
250411,0,0,0
41729,0,0,0
178247,0,0,1
98864,19,0,2
231973,0,1,0
66185,0,2,0
195671,0,0,0
159990,0,0,0
192694,0,0,0
284421,0,0,0
277629,0,0,0
116785,0,1,0
115499,0,1,0
108414,0,0,1
160164,3,0,0
74019,0,0,1
19227,0,0,0
10363,0,0,1
46379,2,1,0
2751,0,0,0
280605,0,0,0
246495,0,0,0
82428,0,1,0
92227,0,0,0
47764,0,1,1
83813,0,0,1
259061,0,2,0
103154,0,0,1
206480,0,1,0
59816,0,0,0
261382,0,0,0
105144,0,1,0
290628,0,0,0
21140,0,0,0
122841,0,1,0
120880,0,1,2
290583,0,0,0
25209,0,0,0
21015,0,0,0
192066,1,1,1
170276,1,0,0
255538,0,0,0
124220,0,1,0
158864,0,2,0
22424,0,1,1
164605,0,1,0
151078,0,0,0
285944,0,1,1
594,0,0,0
64412,0,1,0
189931,0,2,0
227951,0,0,0
51244,0,1,0
28806,0,1,0
251110,0,1,0
179616,0,0,0
244241,0,2,0
253271,0,1,0
55689,0,1,0
5304,0,0,0
55015,0,1,0
126277,0,1,1
234429,3,0,0
184173,0,0,1
368,0,0,0
293841,0,0,0
140833,0,1,0
283130,0,0,0
115815,0,1,0
104706,0,0,0
151671,0,1,0
234067,0,1,0
203905,0,0,0
229479,0,0,0
159907,0,1,0
141003,0,1,0
215697,0,0,1
291542,0,1,1
10183,0,0,0
272816,0,0,0
187054,0,0,0
126343,0,1,0
262923,0,1,0
108482,0,0,0
153898,0,0,0
68905,0,1,0
230328,0,0,0
136769,0,0,0
7744,0,0,0
21524,0,0,0
274509,0,1,0
237023,0,0,0
92729,0,0,0
53109,0,0,0
18616,0,0,0
272908,0,0,0
247295,0,0,0
262499,0,0,0
282675,0,0,0
131404,0,1,1
254087,0,0,0
22829,0,0,0
168727,0,1,0
153711,0,0,0
294543,0,0,0
252465,0,0,0
251294,0,1,1
69906,0,0,0
110996,0,0,0
278510,0,0,1
166325,0,0,0
175495,0,0,0
119190,2,1,0
210549,0,0,0
54690,0,0,0
32279,0,1,0
261488,0,0,1
97552,0,0,0
73311,0,0,1
124065,0,1,0
85654,0,1,0
55119,0,0,0
93726,3,1,0
37030,0,4,0
263320,1,0,0
132346,0,0,0
147667,0,0,0
157678,0,0,0
241847,0,1,0
5613,0,0,0
222501,0,0,0
83271,0,2,0
292464,0,0,0
47068,0,1,1
281485,0,1,1
73107,0,1,1
299261,0,1,0
60495,0,0,0
95564,0,0,0
20829,0,1,0
163793,0,0,0
268358,0,0,1
241242,0,0,0
200987,0,0,1
193418,0,0,0
140745,0,0,0
175329,0,0,0
28880,0,0,0
232591,0,0,0
208165,0,1,0
147406,0,0,0
165434,0,1,1
57077,0,0,0
200546,3,1,0
108797,0,0,0
89254,0,1,0
138818,2,1,0
104384,0,0,1
114447,0,1,0
130467,0,0,0
263831,0,1,0
136869,5,1,0
280055,0,0,0
26513,0,0,0
265965,0,0,0
278889,0,1,0
121714,0,0,0
120925,0,3,0
110592,0,0,0
204415,0,1,0
184345,0,0,0
196052,0,1,0
193262,0,1,0
195522,0,0,0
285005,0,1,0
216434,0,0,0
68208,0,0,0
2509,0,2,1
183226,0,0,0
103295,0,1,2
110167,0,1,1
110317,0,0,0
223171,0,1,1
7894,0,2,2
156482,1,1,1
175317,0,0,0
280817,0,0,1
193329,0,0,0
30659,0,0,2
152658,0,1,0
274124,0,1,0
154948,1,0,1
206534,0,1,0
145539,0,0,1
102906,0,0,0
162645,0,0,0
131896,0,0,0
94056,0,1,0
23457,0,1,0
95504,0,0,0
59839,0,0,0
57238,0,0,0
113141,0,0,0
20732,0,0,0
124720,1,0,0
223385,0,0,0
95017,5,0,2
265873,0,0,0
29558,0,1,0
33875,0,1,1
163151,0,1,0
259621,0,0,0
76880,0,0,0
176242,0,0,0
268438,0,0,0
27915,0,1,0
236580,0,0,0
236790,0,0,0
120652,0,0,0
22846,0,0,0
152411,0,0,1
132829,0,0,0
101996,0,0,0
286148,0,1,1
94358,0,1,0
186986,0,2,0
260677,1,1,0
104110,0,0,0
102299,0,1,0
155730,0,1,0
5257,0,0,0
60033,1,0,0
108507,0,0,0
199883,0,0,0
217170,0,0,0
19935,4,1,0
297823,5,1,0
83542,0,1,0
256970,0,0,0
279946,0,1,0
261216,0,0,0
89903,0,1,1
288291,0,2,0
297109,0,0,0
142137,0,0,0
168720,0,0,0
131362,0,0,0
93491,0,1,0
253551,0,0,1
171301,0,0,0
250912,1,0,0
156203,0,1,0
185079,0,0,0
93098,0,0,0
64305,0,1,0
131351,0,0,0
11520,0,1,0
169759,0,1,0
139778,0,1,0
171859,3,2,0
157529,0,0,0
136961,0,1,1
40472,0,0,0
70505,0,1,1
74777,0,1,0
280250,0,1,0
129513,0,0,0
171401,0,1,0
250528,0,1,1
260487,0,0,0
24427,0,1,0
73,0,0,0
270011,0,0,0
46554,0,0,0
258981,0,0,0
187999,3,1,0
19316,0,1,0
165759,0,1,0
150865,0,1,0
24281,0,0,0
234762,0,1,0
50107,0,0,0
258563,0,1,0
69187,0,1,0
28444,0,0,0
180192,0,0,0
232865,2,1,0
15218,7,1,1
55460,0,1,0
207549,0,0,0
114960,0,1,0
124234,0,1,0
212023,0,0,0
12727,0,0,0
147922,0,2,0
19193,0,0,0
234813,0,2,0
33563,0,0,0
36070,0,0,0
290501,0,1,0
217576,0,1,0
117585,0,1,0
268120,3,1,0
259363,0,1,0
160015,0,1,1
263868,0,0,0
275772,0,1,0
178845,1,1,0
279412,0,0,0
14495,0,0,0
214779,0,0,0
146460,0,0,2
111645,0,0,0
82958,0,0,0
124249,0,0,0
234421,1,0,0
2973,0,0,0
262342,0,0,0
101778,0,0,0
275534,0,0,1
189461,0,1,1
141211,0,1,0
268101,0,0,0
292478,0,0,0
58093,0,0,1
173452,0,0,0
54797,0,0,0
275228,0,0,1
195212,0,0,0
114349,0,1,1
241231,0,1,0
140108,0,1,1
85547,4,2,0
103232,0,0,0
108838,0,1,0
287533,0,0,0
149795,0,0,1
39815,0,0,0
138477,0,0,0
114103,0,0,1
47434,0,1,0
2902,0,1,0
171748,0,1,0
28248,0,1,0
281151,0,0,0
182062,0,2,1
146310,0,0,1
216433,0,0,0
132666,0,1,0
10734,0,1,0
101297,0,1,0
263391,0,1,0
5749,0,1,0
207950,2,0,0
294515,0,1,0
67235,0,0,0
31664,0,2,0
217592,0,1,0
18172,0,1,0
217150,0,1,1
276213,3,0,0
129785,0,1,1
99205,0,1,0
114509,0,1,1
228389,0,1,1
187300,0,1,0
154995,0,0,0
136460,0,0,0
176578,0,0,0
99106,0,1,1
110942,0,0,0
169928,0,0,0
112528,0,1,1
139245,0,0,1
225016,0,0,1
207152,0,0,0
192127,0,0,0
193636,0,1,0
112488,0,0,0
40039,0,0,0
115200,0,0,0
119490,0,0,0
104146,0,1,1
299472,0,0,0
80573,0,1,1
126514,19,0,0
238768,0,0,1
182925,0,0,0
292045,0,2,0
28902,0,0,0
102249,0,0,0
237783,0,1,0
50400,0,1,0
27631,0,0,0
245671,6,0,0
89355,0,0,0
94471,0,1,0
298889,0,0,0
173837,0,0,0
14033,1,0,0
40582,0,1,0
182316,0,1,1
39848,0,0,0
196156,0,1,0
150089,0,0,0
211453,0,0,0
273857,0,1,0
198393,0,1,0
43675,0,1,0
120517,0,0,0
135058,0,1,0
105018,0,0,1
215966,0,2,1
54326,0,1,2
95228,0,0,0
112517,0,0,0
110739,0,0,0
190772,0,0,0
25328,0,0,0
180957,0,1,0
144569,0,1,0
288232,0,0,0
265698,0,0,0
49715,0,0,0
275162,8,1,0
120993,0,0,0
165200,0,0,1
243304,0,1,0
136709,3,1,1
279831,0,1,0
257979,0,1,0
224848,0,1,0
171366,0,1,0
201948,0,0,0
138301,0,0,0
75300,0,1,0
280859,0,0,1
83252,0,0,0
97150,1,0,0
149454,0,0,0
89109,0,1,0
230916,0,1,0
259800,0,0,0
14741,0,0,0
282674,0,0,1
229085,0,1,0
34673,0,0,0
55366,4,1,1
267325,0,0,0
163421,0,1,0
243221,0,1,0
285591,0,0,0
299107,0,1,1
263815,1,0,0
166683,0,0,0
23005,0,1,1
69945,0,1,0
18736,0,1,0
134084,0,1,1
140231,0,0,0
42447,0,0,0
60245,4,0,0
228570,0,0,1
15366,0,1,1
184561,0,0,0
221040,0,1,0
168136,0,0,0
136256,0,0,0
254708,0,1,1
280281,0,0,0
43331,4,0,0
240543,0,0,0
160962,0,0,0
156321,0,1,0
179117,0,0,0
186918,0,1,1
296299,0,0,2
110374,0,0,0
52266,0,1,1
222474,0,1,1
121631,0,0,0
265357,0,1,1
31842,0,0,0
175813,3,0,2
74875,0,1,2
127678,0,1,0
183985,0,0,0
36968,1,0,0
201378,0,0,0
291665,0,0,0
161162,0,0,0
228043,0,1,0
12261,0,2,0
268740,0,0,0
209789,0,1,0
182953,0,0,0
177504,0,0,1
168948,0,0,1
24490,0,0,1
281799,0,1,0
284399,0,1,0
49361,0,0,0
183664,0,1,0
68867,0,0,0
31785,0,0,0
261045,0,0,1
268638,0,3,0
100080,0,0,0
200648,0,0,0
12207,0,0,0
292843,0,0,0
28360,0,0,0
143695,0,0,0
236309,0,0,0
58474,0,2,0
60649,0,0,0
66029,0,1,0
176380,0,1,0
35074,0,2,0
215525,0,1,0
88664,0,0,0
200257,0,0,0
52254,0,0,0
53916,0,0,0
132922,0,0,1
82755,0,1,1
284101,0,0,1
117412,0,1,1
142241,0,0,0
41214,0,1,1
48723,0,1,0
201323,0,0,0
189017,0,0,0
265556,0,1,0
292903,0,0,0
183270,0,0,0
215567,0,0,0
283174,0,2,0
3107,0,1,0
102025,0,0,0
298548,28,0,1
111308,0,1,1
190964,1,0,0
62746,43,0,1
87206,0,1,0
123869,0,1,0
258728,3,1,1
108316,0,1,0
140287,3,0,0
9437,0,0,0
66611,0,0,0
9567,0,0,0
49223,0,1,0
139617,0,0,0
8659,0,0,0
79079,0,0,0
82964,0,1,1
207661,0,0,0
24673,0,0,0
17940,0,0,0
225316,0,1,0
173549,1,0,0
297200,0,1,0
3704,0,0,0
180667,0,1,0
195677,0,0,0
264434,0,1,1
145854,0,0,0
179580,0,1,0
250291,0,0,0
109670,0,1,1
27369,0,1,0
295447,0,0,1
13408,0,0,0
73144,0,1,1
88107,0,1,1
203416,0,0,1
90454,0,0,0
216983,0,0,0
220465,0,1,1
119158,0,2,0
90630,0,0,0
61594,0,0,0
6073,0,0,0
140082,0,0,0
112070,0,1,0
200777,0,1,0
182763,0,0,1
48702,0,1,2
235316,0,0,0
271737,0,0,0
114379,0,0,2
166412,0,0,0
123571,0,0,1
180682,0,0,0
198934,0,1,1
273082,0,1,0
140027,0,0,0
209974,0,0,0
27275,0,0,1
9545,0,1,0
107142,0,1,0
228255,0,0,0
261028,0,0,0
285396,0,1,0
32126,8,0,1
273716,0,0,1
168013,0,0,1
297789,0,1,0
84449,6,0,0
51975,0,0,0
133162,4,0,0
110402,0,0,1
133468,0,0,0
196336,0,3,0
51107,0,0,0
254422,0,0,0
203979,2,0,0
187871,0,0,0
98135,0,0,0
103970,2,1,1
126356,0,0,0
111898,0,0,0
177416,0,0,0
220806,0,0,1
4980,1,1,0
9136,7,0,0
218281,0,1,0
228819,0,0,0
161362,0,0,0
26207,2,0,1
200835,0,0,0
161391,0,0,0
74343,0,0,0
103297,0,1,1
255889,0,1,0
68800,0,0,0
11970,0,1,1
223866,0,1,0
151853,0,1,0
9785,0,0,0
284660,0,2,1
106064,0,2,0
230051,0,0,0
75813,3,0,0
130092,0,1,1
15155,0,1,1
190921,0,0,0
95848,0,0,0
144221,0,0,0
110086,0,0,0
79718,0,2,0
131624,0,1,0
60115,0,0,0
247214,8,1,0
161987,0,0,0
232397,0,0,0
62793,0,0,0
176285,0,1,0
87243,0,0,0
8819,0,2,0
213884,0,0,0
114621,0,0,0
284143,0,1,0
162569,0,1,1
279647,0,1,0
114012,0,1,0
198132,0,1,1
117270,0,0,0
275792,0,0,1
36687,0,2,1
4529,0,1,1
154759,0,1,1
77576,0,1,2
8814,0,1,1
10134,2,1,0
71388,0,0,0
279249,0,0,0
8785,0,0,0
110337,0,1,1
194922,0,0,0
209445,0,0,0
274517,105,2,1
279199,0,1,1
260335,0,0,0
66156,0,0,0
282972,0,1,0
41936,0,2,0
142080,0,0,1
13558,0,0,0
99278,0,1,0
11452,0,0,0
273457,0,0,1
74240,0,0,0
118480,0,0,0
154175,0,1,0
30208,0,1,0
102291,0,2,0
43226,0,0,1
288358,0,1,0
63957,0,0,1
110217,0,1,0
267461,0,0,0
242168,0,0,1
230392,0,0,0
32272,0,1,1
54526,0,0,0
276037,0,0,0
100937,0,0,1
172972,0,0,0
186583,0,1,0
27073,0,0,0
120565,0,0,0
228329,0,0,0
46414,0,1,1
44459,0,0,0
200062,0,0,0
66759,0,0,0
90890,0,0,0
139927,0,1,0
82253,0,1,1
199767,2,0,0
34489,0,1,0
37876,0,0,0
21750,0,0,0
35415,67,0,0
156347,0,0,0
208812,0,1,0
116038,0,0,1
212618,0,1,0
89062,0,0,0
55511,0,0,0
85650,0,1,0
158605,0,1,1
187061,0,1,0
252368,0,1,0
36194,0,0,0
116837,0,0,0
112237,0,1,2
242399,0,0,0
45427,0,1,0
127648,0,0,0
201581,0,0,1
261593,0,0,0
61986,0,0,0
125815,0,1,0
165924,0,1,0
182851,0,1,0
238231,1,1,1
68901,0,1,1
183679,0,0,0
50950,0,1,1
96283,0,0,0
229130,0,1,0
194174,0,1,0
186895,0,0,0
181774,0,0,0
75651,0,0,0
289424,0,1,0
234520,0,0,1
209063,0,0,0
160007,4,0,0
214359,0,0,0
199466,0,1,0
34992,0,0,0
297522,0,0,0
239586,0,0,0
199821,0,0,0
78233,0,1,1
127293,0,0,0
140965,0,1,0
89717,0,1,0
284332,0,0,0
283513,0,1,0
132380,0,1,0
218888,0,1,0
283203,0,0,0
81733,0,0,0
257014,0,0,0
169704,0,0,0
175910,0,1,5
158799,0,0,0
224047,0,1,0
3792,0,1,0
133527,0,0,0
100165,0,0,1
256639,0,2,0
17725,0,1,1
84918,0,0,0
206715,0,0,0
28388,0,0,0
28626,0,0,0
207695,0,1,1
224688,1,1,0
189270,0,0,0
3361,0,0,0
276928,0,1,0
169745,0,1,0
44265,0,0,0
287902,0,0,0
290880,0,2,0
101409,0,0,0
42023,0,1,0
194769,0,0,0
13295,0,0,0
119821,0,0,2
77837,0,0,2
226534,0,1,1
91646,0,1,0
281841,0,0,0
154549,0,0,0
200603,0,0,0
50539,0,0,0
284809,0,1,1
98896,0,1,0
